dimension,steps,h,epsilon,rho,h5_error,euler_variance,mean_w2_component,covariance_w2_component,w2,score_l8_to_four,theorem_sqrt_dimension_term,weak_log_concavity_alpha,weak_log_concavity_M,hessian_l2_operator,H3,H6,H7
16,64,0.015625,0.04,0.5,0.04,1.0143490382940403,0.025044996233271694,0.02859586117851265,0.03801282826711741,2263.143929237476,200.76429679551995,0.6666666666666666,0.0,2.0,True,True,True
16,64,0.015625,0.04,0.75,0.04,1.0181483933838282,0.024836884289784977,0.036133582296459466,0.04384639769467016,6986.465461768189,340.4107039860689,0.5714285714285714,0.0,4.0,True,True,True
16,64,0.015625,0.08,0.0,0.08,1.0068250774576404,0.05080107806048744,0.013626943217598608,0.05259698768526003,1219.993442605328,153.67464033367784,1.0,0.0,1.0,True,True,True
16,64,0.015625,0.08,0.25,0.08,1.010574687377937,0.05047291296622719,0.02109375643580247,0.05470339572521347,1403.3325466347756,162.93962300851322,0.8,0.0,1.3333333333333333,True,True,True
16,64,0.015625,0.08,0.5,0.08,1.0143490382940403,0.05008999246654339,0.02859586117851265,0.05767781741570272,2263.143929237476,200.76429679551995,0.6666666666666666,0.0,2.0,True,True,True
16,64,0.015625,0.08,0.75,0.08,1.0181483933838282,0.049673768579569955,0.036133582296459466,0.06142571981240171,6986.465461768189,340.4107039860689,0.5714285714285714,0.0,4.0,True,True,True
16,128,0.0078125,0.0,0.0,0.0,1.0033949937268631,0.0,0.00678423422447505,0.00678423422447505,1219.993442605328,153.67464033367784,1.0,0.0,1.0,True,True,True
16,128,0.0078125,0.0,0.25,0.0,1.0052657295941883,0.0,0.010517631616523637,0.010517631616523637,1403.3325466347756,162.93962300851322,0.8,0.0,1.3333333333333333,True,True,True
16,128,0.0078125,0.0,0.5,0.0,1.007144363516315,0.0,0.014263296828079142,0.014263296828079142,2263.143929237476,200.76429679551995,0.6666666666666666,0.0,2.0,True,True,True
16,128,0.0078125,0.0,0.75,0.0,1.0090310566426868,0.0,0.018021516403687876,0.018021516403687876,6986.465461768189,340.4107039860689,0.5714285714285714,0.0,4.0,True,True,True
16,128,0.0078125,0.02,0.0,0.02,1.0033949937268631,0.012671245681559262,0.00678423422447505,0.014373110350058988,1219.993442605328,153.67464033367784,1.0,0.0,1.0,True,True,True
16,128,0.0078125,0.02,0.25,0.02,1.0052657295941883,0.012578596805027945,0.010517631616523637,0.01639639205448433,1403.3325466347756,162.93962300851322,0.8,0.0,1.3333333333333333,True,True,True
16,128,0.0078125,0.02,0.5,0.02,1.007144363516315,0.012473116285347152,0.014263296828079142,0.018947830120456664,2263.143929237476,200.76429679551995,0.6666666666666666,0.0,2.0,True,True,True
16,128,0.0078125,0.02,0.75,0.02,1.0090310566426868,0.012360012621735124,0.018021516403687876,0.021852802234446793,6986.465461768189,340.4107039860689,0.5714285714285714,0.0,4.0,True,True,True
16,128,0.0078125,0.04,0.0,0.04,1.0033949937268631,0.025342491363118523,0.00678423422447505,0.02623485663201298,1219.993442605328,153.67464033367784,1.0,0.0,1.0,True,True,True
16,128,0.0078125,0.04,0.25,0.04,1.0052657295941883,0.02515719361005589,0.010517631616523637,0.027267287455020797,1403.3325466347756,162.93962300851322,0.8,0.0,1.3333333333333333,True,True,True
16,128,0.0078125,0.04,0.5,0.04,1.007144363516315,0.024946232570694303,0.014263296828079142,0.028735973202191394,2263.143929237476,200.76429679551995,0.6666666666666666,0.0,2.0,True,True,True
16,128,0.0078125,0.04,0.75,0.04,1.0090310566426868,0.024720025243470247,0.018021516403687876,0.03059174237480104,6986.465461768189,340.4107039860689,0.5714285714285714,0.0,4.0,True,True,True
16,128,0.0078125,0.08,0.0,0.08,1.0033949937268631,0.050684982726237046,0.00678423422447505,0.05113700526987757,1219.993442605328,153.67464033367784,1.0,0.0,1.0,True,True,True
16,128,0.0078125,0.08,0.25,0.08,1.0052657295941883,0.05031438722011178,0.010517631616523637,0.051401927358380686,1403.3325466347756,162.93962300851322,0.8,0.0,1.3333333333333333,True,True,True
16,128,0.0078125,0.08,0.5,0.08,1.007144363516315,0.049892465141388606,0.014263296828079142,0.05189122964712409,2263.143929237476,200.76429679551995,0.6666666666666666,0.0,2.0,True,True,True
16,128,0.0078125,0.08,0.75,0.08,1.0090310566426868,0.049440050486940494,0.018021516403687876,0.05262217826771917,6986.465461768189,340.4107039860689,0.5714285714285714,0.0,4.0,True,True,True
16,256,0.00390625,0.0,0.0,0.0,1.0016931383843215,0.0,0.0033848446220039463,0.0033848446220039463,1219.993442605328,153.67464033367784,1.0,0.0,1.0,True,True,True
16,256,0.00390625,0.0,0.25,0.0,1.0026274731747342,0.0,0.005251499069159671,0.005251499069159671,1403.3325466347756,162.93962300851322,0.8,0.0,1.3333333333333333,True,True,True
16,256,0.00390625,0.0,0.5,0.0,1.0035646348261436,0.0,0.007122927640016208,0.007122927640016208,2263.143929237476,200.76429679551995,0.6666666666666666,0.0,2.0,True,True,True
16,256,0.00390625,0.0,0.75,0.0,1.0045047140809173,0.0,0.008999304726140522,0.008999304726140522,6986.465461768189,340.4107039860689,0.5714285714285714,0.0,4.0,True,True,True
16,256,0.00390625,0.02,0.0,0.02,1.0016931383843215,0.01265680490216929,0.0033848446220039463,0.013101598507307632,1219.993442605328,153.67464033367784,1.0,0.0,1.0,True,True,True
16,256,0.00390625,0.02,0.25,0.02,1.0026274731747342,0.012558862493029345,0.005251499069159671,0.013612614355523488,1403.3325466347756,162.93962300851322,0.8,0.0,1.3333333333333333,True,True,True
16,256,0.00390625,0.02,0.5,0.02,1.0035646348261436,0.01244851928655402,0.007122927640016208,0.014342305623316436,2263.143929237476,200.76429679551995,0.6666666666666666,0.0,2.0,True,True,True
16,256,0.00390625,0.02,0.75,0.02,1.0045047140809173,0.012330906475633662,0.008999304726140522,0.0152656064427444,6986.465461768189,340.4107039860689,0.5714285714285714,0.0,4.0,True,True,True
16,256,0.00390625,0.04,0.0,0.04,1.0016931383843215,0.02531360980433858,0.0033848446220039463,0.02553891177089218,1219.993442605328,153.67464033367784,1.0,0.0,1.0,True,True,True
16,256,0.00390625,0.04,0.25,0.04,1.0026274731747342,0.02511772498605869,0.005251499069159671,0.025660833013537613,1403.3325466347756,162.93962300851322,0.8,0.0,1.3333333333333333,True,True,True
16,256,0.00390625,0.04,0.5,0.04,1.0035646348261436,0.02489703857310804,0.007122927640016208,0.025895919135565288,2263.143929237476,200.76429679551995,0.6666666666666666,0.0,2.0,True,True,True
16,256,0.00390625,0.04,0.75,0.04,1.0045047140809173,0.024661812951267324,0.008999304726140522,0.026252476142208603,6986.465461768189,340.4107039860689,0.5714285714285714,0.0,4.0,True,True,True
16,256,0.00390625,0.08,0.0,0.08,1.0016931383843215,0.05062721960867716,0.0033848446220039463,0.05074024574655048,1219.993442605328,153.67464033367784,1.0,0.0,1.0,True,True,True
16,256,0.00390625,0.08,0.25,0.08,1.0026274731747342,0.05023544997211738,0.005251499069159671,0.05050919397866584,1403.3325466347756,162.93962300851322,0.8,0.0,1.3333333333333333,True,True,True
16,256,0.00390625,0.08,0.5,0.08,1.0035646348261436,0.04979407714621608,0.007122927640016208,0.050300956422400414,2263.143929237476,200.76429679551995,0.6666666666666666,0.0,2.0,True,True,True
16,256,0.00390625,0.08,0.75,0.08,1.0045047140809173,0.04932362590253465,0.008999304726140522,0.050137885453288934,6986.465461768189,340.4107039860689,0.5714285714285714,0.0,4.0,True,True,True
16,512,0.001953125,0.0,0.0,0.0,1.0008454830200713,0.0,0.0016906087703905115,0.0016906087703905115,1219.993442605328,153.67464033367784,1.0,0.0,1.0,True,True,True
16,512,0.001953125,0.0,0.25,0.0,1.0013123901859964,0.0,0.0026239197526338742,0.0026239197526338742,1403.3325466347756,162.93962300851322,0.8,0.0,1.3333333333333333,True,True,True
16,512,0.001953125,0.0,0.5,0.0,1.0017804297602297,0.0,0.0035592759647853356,0.0035592759647853356,2263.143929237476,200.76429679551995,0.6666666666666666,0.0,2.0,True,True,True
16,512,0.001953125,0.0,0.75,0.0,1.0022496500110578,0.0,0.004496772401861193,0.004496772401861193,6986.465461768189,340.4107039860689,0.5714285714285714,0.0,4.0,True,True,True
16,512,0.001953125,0.02,0.0,0.02,1.0008454830200713,0.012649602174909113,0.0016906087703905115,0.012762076367033174,1219.993442605328,153.67464033367784,1.0,0.0,1.0,True,True,True
16,512,0.001953125,0.02,0.25,0.02,1.0013123901859964,0.012549015621903036,0.0026239197526338742,0.01282040357972512,1403.3325466347756,162.93962300851322,0.8,0.0,1.3333333333333333,True,True,True
16,512,0.001953125,0.02,0.5,0.02,1.0017804297602297,0.012436244314608234,0.0035592759647853356,0.012935556348535002,2263.143929237476,200.76429679551995,0.6666666666666666,0.0,2.0,True,True,True
16,512,0.001953125,0.02,0.75,0.02,1.0022496500110578,0.012316380779582498,0.004496772401861193,0.013111605452491683,6986.465461768189,340.4107039860689,0.5714285714285714,0.0,4.0,True,True,True
16,512,0.001953125,0.04,0.0,0.04,1.0008454830200713,0.025299204349818225,0.0016906087703905115,0.02535562854177318,1219.993442605328,153.67464033367784,1.0,0.0,1.0,True,True,True
16,512,0.001953125,0.04,0.25,0.04,1.0013123901859964,0.025098031243806072,0.0026239197526338742,0.025234819737484315,1403.3325466347756,162.93962300851322,0.8,0.0,1.3333333333333333,True,True,True
16,512,0.001953125,0.04,0.5,0.04,1.0017804297602297,0.02487248862921647,0.0035592759647853356,0.025125865875706675,2263.143929237476,200.76429679551995,0.6666666666666666,0.0,2.0,True,True,True
16,512,0.001953125,0.04,0.75,0.04,1.0022496500110578,0.024632761559164995,0.004496772401861193,0.025039846326701313,6986.465461768189,340.4107039860689,0.5714285714285714,0.0,4.0,True,True,True
16,512,0.001953125,0.08,0.0,0.08,1.0008454830200713,0.05059840869963645,0.0016906087703905115,0.05062664437773816,1219.993442605328,153.67464033367784,1.0,0.0,1.0,True,True,True
16,512,0.001953125,0.08,0.25,0.08,1.0013123901859964,0.050196062487612145,0.0026239197526338742,0.05026459632911146,1403.3325466347756,162.93962300851322,0.8,0.0,1.3333333333333333,True,True,True
16,512,0.001953125,0.08,0.5,0.08,1.0017804297602297,0.04974497725843294,0.0035592759647853356,0.049872148618597824,2263.143929237476,200.76429679551995,0.6666666666666666,0.0,2.0,True,True,True
16,512,0.001953125,0.08,0.75,0.08,1.0022496500110578,0.04926552311832999,0.004496772401861193,0.04947032171066656,6986.465461768189,340.4107039860689,0.5714285714285714,0.0,4.0,True,True,True
32,8,0.125,0.0,0.0,0.0,1.0587955275319167,0.0,0.1639237810651616,0.1639237810651616,4483.998215878325,419.8284684345577,1.0,0.0,1.0,True,True,True
32,8,0.125,0.0,0.25,0.0,1.089534972454533,0.0,0.24781501461928943,0.24781501461928943,5130.7248384782615,443.7918372743063,0.8,0.0,1.3333333333333333,True,True,True
32,8,0.125,0.0,0.5,0.0,1.1214250401806731,0.0,0.3336049387319701,0.3336049387319701,8151.343556603278,541.8588319952946,0.6666666666666666,0.0,2.0,True,True,True
32,8,0.125,0.0,0.75,0.0,1.1544853006884446,0.0,0.42126467185411004,0.42126467185411004,24604.564823878274,905.6014986538531,0.5714285714285714,0.0,4.0,True,True,True
32,8,0.125,0.02,0.0,0.02,1.0587955275319167,0.013127821683883668,0.1639237810651616,0.16444861112476103,4483.998215878325,419.8284684345577,1.0,0.0,1.0,True,True,True
32,8,0.125,0.02,0.25,0.02,1.089534972454533,0.013196533316635884,0.24781501461928943,0.2481661337941495,5130.7248384782615,443.7918372743063,0.8,0.0,1.3333333333333333,True,True,True
32,8,0.125,0.02,0.5,0.02,1.1214250401806731,0.013239514068271738,0.3336049387319701,0.33386754840673794,8151.343556603278,541.8588319952946,0.6666666666666666,0.0,2.0,True,True,True
32,8,0.125,0.02,0.75,0.02,1.1544853006884446,0.013264282529161646,0.42126467185411004,0.4214734451224234,24604.564823878274,905.6014986538531,0.5714285714285714,0.0,4.0,True,True,True
32,8,0.125,0.04,0.0,0.04,1.0587955275319167,0.026255643367767336,0.1639237810651616,0.1660131464895308,4483.998215878325,419.8284684345577,1.0,0.0,1.0,True,True,True
32,8,0.125,0.04,0.25,0.04,1.089534972454533,0.026393066633271768,0.24781501461928943,0.249216523202349,5130.7248384782615,443.7918372743063,0.8,0.0,1.3333333333333333,True,True,True
32,8,0.125,0.04,0.5,0.04,1.1214250401806731,0.026479028136543476,0.3336049387319701,0.3346541409835196,8151.343556603278,541.8588319952946,0.6666666666666666,0.0,2.0,True,True,True
32,8,0.125,0.04,0.75,0.04,1.1544853006884446,0.02652856505832329,0.42126467185411004,0.4220991453632721,24604.564823878274,905.6014986538531,0.5714285714285714,0.0,4.0,True,True,True
32,8,0.125,0.08,0.0,0.08,1.0587955275319167,0.05251128673553467,0.1639237810651616,0.1721291411508248,4483.998215878325,419.8284684345577,1.0,0.0,1.0,True,True,True
32,8,0.125,0.08,0.25,0.08,1.089534972454533,0.052786133266543536,0.24781501461928943,0.25337453963646767,5130.7248384782615,443.7918372743063,0.8,0.0,1.3333333333333333,True,True,True
32,8,0.125,0.08,0.5,0.08,1.1214250401806731,0.05295805627308695,0.3336049387319701,0.3377821944250244,8151.343556603278,541.8588319952946,0.6666666666666666,0.0,2.0,True,True,True
32,8,0.125,0.08,0.75,0.08,1.1544853006884446,0.05305713011664658,0.42126467185411004,0.4245927258074092,24604.564823878274,905.6014986538531,0.5714285714285714,0.0,4.0,True,True,True
32,16,0.0625,0.0,0.0,0.0,1.0281681036652583,0.0,0.0791181456023059,0.0791181456023059,4483.998215878325,419.8284684345577,1.0,0.0,1.0,True,True,True
32,16,0.0625,0.0,0.25,0.0,1.0433463739967932,0.0,0.12130150887009086,0.12130150887009086,5130.7248384782615,443.7918372743063,0.8,0.0,1.3333333333333333,True,True,True
32,16,0.0625,0.0,0.5,0.0,1.0588339248495242,0.0,0.16402932563474765,0.16402932563474765,8151.343556603278,541.8588319952946,0.6666666666666666,0.0,2.0,True,True,True
32,16,0.0625,0.0,0.75,0.0,1.0746327309645471,0.0,0.20729508275228106,0.20729508275228106,24604.564823878274,905.6014986538531,0.5714285714285714,0.0,4.0,True,True,True
32,16,0.0625,0.02,0.0,0.02,1.0281681036652583,0.012878517390964144,0.0791181456023059,0.08015944843708096,4483.998215878325,419.8284684345577,1.0,0.0,1.0,True,True,True
32,16,0.0625,0.02,0.25,0.02,1.0433463739967932,0.012860640052677924,0.12130150887009086,0.12198135971010192,5130.7248384782615,443.7918372743063,0.8,0.0,1.3333333333333333,True,True,True
32,16,0.0625,0.02,0.5,0.02,1.0588339248495242,0.012823994955238798,0.16402932563474765,0.16452985903720355,8151.343556603278,541.8588319952946,0.6666666666666666,0.0,2.0,True,True,True
32,16,0.0625,0.02,0.75,0.02,1.0746327309645471,0.012774868850794744,0.20729508275228106,0.20768834490030985,24604.564823878274,905.6014986538531,0.5714285714285714,0.0,4.0,True,True,True
32,16,0.0625,0.04,0.0,0.04,1.0281681036652583,0.025757034781928288,0.0791181456023059,0.08320520298818541,4483.998215878325,419.8284684345577,1.0,0.0,1.0,True,True,True
32,16,0.0625,0.04,0.25,0.04,1.0433463739967932,0.025721280105355848,0.12130150887009086,0.12399854960610994,5130.7248384782615,443.7918372743063,0.8,0.0,1.3333333333333333,True,True,True
32,16,0.0625,0.04,0.5,0.04,1.0588339248495242,0.025647989910477596,0.16402932563474765,0.1660224052790407,8151.343556603278,541.8588319952946,0.6666666666666666,0.0,2.0,True,True,True
32,16,0.0625,0.04,0.75,0.04,1.0746327309645471,0.025549737701589487,0.20729508275228106,0.2088636886342264,24604.564823878274,905.6014986538531,0.5714285714285714,0.0,4.0,True,True,True
32,16,0.0625,0.08,0.0,0.08,1.0281681036652583,0.051514069563856575,0.0791181456023059,0.09441070027585607,4483.998215878325,419.8284684345577,1.0,0.0,1.0,True,True,True
32,16,0.0625,0.08,0.25,0.08,1.0433463739967932,0.051442560210711696,0.12130150887009086,0.13175884431488244,5130.7248384782615,443.7918372743063,0.8,0.0,1.3333333333333333,True,True,True
32,16,0.0625,0.08,0.5,0.08,1.0588339248495242,0.05129597982095519,0.16402932563474765,0.1718630187503464,8151.343556603278,541.8588319952946,0.6666666666666666,0.0,2.0,True,True,True
32,16,0.0625,0.08,0.75,0.08,1.0746327309645471,0.051099475403178975,0.20729508275228106,0.21350036936678857,24604.564823878274,905.6014986538531,0.5714285714285714,0.0,4.0,True,True,True
32,32,0.03125,0.0,0.0,0.0,1.013792316944786,0.0,0.03887697153913491,0.03887697153913491,4483.998215878325,419.8284684345577,1.0,0.0,1.0,True,True,True
32,32,0.03125,0.0,0.25,0.0,1.0213230321171602,0.0,0.05999252366405383,0.05999252366405383,5130.7248384782615,443.7918372743063,0.8,0.0,1.3333333333333333,True,True,True
32,32,0.03125,0.0,0.5,0.0,1.0289387235062781,0.0,0.0812673205164764,0.0812673205164764,8151.343556603278,541.8588319952946,0.6666666666666666,0.0,2.0,True,True,True
32,32,0.03125,0.0,0.75,0.0,1.036639852050998,0.0,0.10270087791389655,0.10270087791389655,24604.564823878274,905.6014986538531,0.5714285714285714,0.0,4.0,True,True,True
32,32,0.03125,0.02,0.0,0.02,1.013792316944786,0.012758894214873676,0.03887697153913491,0.04091709053245407,4483.998215878325,419.8284684345577,1.0,0.0,1.0,True,True,True
32,32,0.03125,0.02,0.25,0.02,1.0213230321171602,0.0126981466459325,0.05999252366405383,0.06132165868454364,5130.7248384782615,443.7918372743063,0.8,0.0,1.3333333333333333,True,True,True
32,32,0.03125,0.02,0.5,0.02,1.0289387235062781,0.012622009793399138,0.0812673205164764,0.08224167140295952,8151.343556603278,541.8588319952946,0.6666666666666666,0.0,2.0,True,True,True
32,32,0.03125,0.02,0.75,0.02,1.036639852050998,0.012536155217983595,0.10270087791389655,0.10346316016792867,24604.564823878274,905.6014986538531,0.5714285714285714,0.0,4.0,True,True,True
32,32,0.03125,0.04,0.0,0.04,1.013792316944786,0.025517788429747352,0.03887697153913491,0.04650351000085965,4483.998215878325,419.8284684345577,1.0,0.0,1.0,True,True,True
32,32,0.03125,0.04,0.25,0.04,1.0213230321171602,0.025396293291865,0.05999252366405383,0.06514656252288747,5130.7248384782615,443.7918372743063,0.8,0.0,1.3333333333333333,True,True,True
32,32,0.03125,0.04,0.5,0.04,1.0289387235062781,0.025244019586798276,0.0812673205164764,0.08509781377230768,8151.343556603278,541.8588319952946,0.6666666666666666,0.0,2.0,True,True,True
32,32,0.03125,0.04,0.75,0.04,1.036639852050998,0.02507231043596719,0.10270087791389655,0.10571703304048309,24604.564823878274,905.6014986538531,0.5714285714285714,0.0,4.0,True,True,True
32,32,0.03125,0.08,0.0,0.08,1.013792316944786,0.051035576859494704,0.03887697153913491,0.06415644177661427,4483.998215878325,419.8284684345577,1.0,0.0,1.0,True,True,True
32,32,0.03125,0.08,0.25,0.08,1.0213230321171602,0.05079258658373,0.05999252366405383,0.07860655028334324,5130.7248384782615,443.7918372743063,0.8,0.0,1.3333333333333333,True,True,True
32,32,0.03125,0.08,0.5,0.08,1.0289387235062781,0.05048803917359655,0.0812673205164764,0.09567350460562384,8151.343556603278,541.8588319952946,0.6666666666666666,0.0,2.0,True,True,True
32,32,0.03125,0.08,0.75,0.08,1.036639852050998,0.05014462087193438,0.10270087791389655,0.11428890290257895,24604.564823878274,905.6014986538531,0.5714285714285714,0.0,4.0,True,True,True
32,64,0.015625,0.0,0.0,0.0,1.0068250774576404,0.0,0.019271407912016016,0.019271407912016016,4483.998215878325,419.8284684345577,1.0,0.0,1.0,True,True,True
32,64,0.015625,0.0,0.25,0.0,1.010574687377937,0.0,0.02983107643290661,0.02983107643290661,5130.7248384782615,443.7918372743063,0.8,0.0,1.3333333333333333,True,True,True
32,64,0.015625,0.0,0.5,0.0,1.0143490382940403,0.0,0.04044065470639087,0.04044065470639087,8151.343556603278,541.8588319952946,0.6666666666666666,0.0,2.0,True,True,True
32,64,0.015625,0.0,0.75,0.0,1.0181483933838282,0.0,0.05110060214077734,0.05110060214077734,24604.564823878274,905.6014986538531,0.5714285714285714,0.0,4.0,True,True,True
32,64,0.015625,0.02,0.0,0.02,1.0068250774576404,0.01270026951512186,0.019271407912016016,0.02307994819465692,4483.998215878325,419.8284684345577,1.0,0.0,1.0,True,True,True
32,64,0.015625,0.02,0.25,0.02,1.010574687377937,0.012618228241556798,0.02983107643290661,0.032390010884560345,5130.7248384782615,443.7918372743063,0.8,0.0,1.3333333333333333,True,True,True
32,64,0.015625,0.02,0.5,0.02,1.0143490382940403,0.012522498116635847,0.04044065470639087,0.04233508606537469,8151.343556603278,541.8588319952946,0.6666666666666666,0.0,2.0,True,True,True
32,64,0.015625,0.02,0.75,0.02,1.0181483933838282,0.012418442144892489,0.05110060214077734,0.05258791918735766,24604.564823878274,905.6014986538531,0.5714285714285714,0.0,4.0,True,True,True
32,64,0.015625,0.04,0.0,0.04,1.0068250774576404,0.02540053903024372,0.019271407912016016,0.031883766181840065,4483.998215878325,419.8284684345577,1.0,0.0,1.0,True,True,True
32,64,0.015625,0.04,0.25,0.04,1.010574687377937,0.025236456483113595,0.02983107643290661,0.039073928097517946,5130.7248384782615,443.7918372743063,0.8,0.0,1.3333333333333333,True,True,True
32,64,0.015625,0.04,0.5,0.04,1.0143490382940403,0.025044996233271694,0.04044065470639087,0.047567829353525555,8151.343556603278,541.8588319952946,0.6666666666666666,0.0,2.0,True,True,True
32,64,0.015625,0.04,0.75,0.04,1.0181483933838282,0.024836884289784977,0.05110060214077734,0.05681674366218277,24604.564823878274,905.6014986538531,0.5714285714285714,0.0,4.0,True,True,True
32,64,0.015625,0.08,0.0,0.08,1.0068250774576404,0.05080107806048744,0.019271407912016016,0.0543335687675589,4483.998215878325,419.8284684345577,1.0,0.0,1.0,True,True,True
32,64,0.015625,0.08,0.25,0.08,1.010574687377937,0.05047291296622719,0.02983107643290661,0.058629412963479864,5130.7248384782615,443.7918372743063,0.8,0.0,1.3333333333333333,True,True,True
32,64,0.015625,0.08,0.5,0.08,1.0143490382940403,0.05008999246654339,0.04044065470639087,0.06437743314531814,8151.343556603278,541.8588319952946,0.6666666666666666,0.0,2.0,True,True,True
32,64,0.015625,0.08,0.75,0.08,1.0181483933838282,0.049673768579569955,0.05110060214077734,0.07126538306952886,24604.564823878274,905.6014986538531,0.5714285714285714,0.0,4.0,True,True,True
32,128,0.0078125,0.0,0.0,0.0,1.0033949937268631,0.0,0.009594356050568333,0.009594356050568333,4483.998215878325,419.8284684345577,1.0,0.0,1.0,True,True,True
32,128,0.0078125,0.0,0.25,0.0,1.0052657295941883,0.0,0.014874177276131788,0.014874177276131788,5130.7248384782615,443.7918372743063,0.8,0.0,1.3333333333333333,True,True,True
32,128,0.0078125,0.0,0.5,0.0,1.007144363516315,0.0,0.020171347818422673,0.020171347818422673,8151.343556603278,541.8588319952946,0.6666666666666666,0.0,2.0,True,True,True
32,128,0.0078125,0.0,0.75,0.0,1.0090310566426868,0.0,0.0254862729126246,0.0254862729126246,24604.564823878274,905.6014986538531,0.5714285714285714,0.0,4.0,True,True,True
32,128,0.0078125,0.02,0.0,0.02,1.0033949937268631,0.012671245681559262,0.009594356050568333,0.015893776616887234,4483.998215878325,419.8284684345577,1.0,0.0,1.0,True,True,True
32,128,0.0078125,0.02,0.25,0.02,1.0052657295941883,0.012578596805027945,0.014874177276131788,0.019479790738743948,5130.7248384782615,443.7918372743063,0.8,0.0,1.3333333333333333,True,True,True
32,128,0.0078125,0.02,0.5,0.02,1.007144363516315,0.012473116285347152,0.020171347818422673,0.0237162792756279,8151.343556603278,541.8588319952946,0.6666666666666666,0.0,2.0,True,True,True
32,128,0.0078125,0.02,0.75,0.02,1.0090310566426868,0.012360012621735124,0.0254862729126246,0.028325254085113414,24604.564823878274,905.6014986538531,0.5714285714285714,0.0,4.0,True,True,True
32,128,0.0078125,0.04,0.0,0.04,1.0033949937268631,0.025342491363118523,0.009594356050568333,0.027097851142015194,4483.998215878325,419.8284684345577,1.0,0.0,1.0,True,True,True
32,128,0.0078125,0.04,0.25,0.04,1.0052657295941883,0.02515719361005589,0.014874177276131788,0.029225426258236716,5130.7248384782615,443.7918372743063,0.8,0.0,1.3333333333333333,True,True,True
32,128,0.0078125,0.04,0.5,0.04,1.007144363516315,0.024946232570694303,0.020171347818422673,0.03208111270331742,8151.343556603278,541.8588319952946,0.6666666666666666,0.0,2.0,True,True,True
32,128,0.0078125,0.04,0.75,0.04,1.0090310566426868,0.024720025243470247,0.0254862729126246,0.03550534825930579,24604.564823878274,905.6014986538531,0.5714285714285714,0.0,4.0,True,True,True
32,128,0.0078125,0.08,0.0,0.08,1.0033949937268631,0.050684982726237046,0.009594356050568333,0.05158506704448512,4483.998215878325,419.8284684345577,1.0,0.0,1.0,True,True,True
32,128,0.0078125,0.08,0.25,0.08,1.0052657295941883,0.05031438722011178,0.014874177276131788,0.052466929688872996,5130.7248384782615,443.7918372743063,0.8,0.0,1.3333333333333333,True,True,True
32,128,0.0078125,0.08,0.5,0.08,1.007144363516315,0.049892465141388606,0.020171347818422673,0.053815809486585466,8151.343556603278,541.8588319952946,0.6666666666666666,0.0,2.0,True,True,True
32,128,0.0078125,0.08,0.75,0.08,1.0090310566426868,0.049440050486940494,0.0254862729126246,0.05562255566879328,24604.564823878274,905.6014986538531,0.5714285714285714,0.0,4.0,True,True,True
32,256,0.00390625,0.0,0.0,0.0,1.0016931383843215,0.0,0.0047868931709636135,0.0047868931709636135,4483.998215878325,419.8284684345577,1.0,0.0,1.0,True,True,True
32,256,0.00390625,0.0,0.25,0.0,1.0026274731747342,0.0,0.007426741206395291,0.007426741206395291,5130.7248384782615,443.7918372743063,0.8,0.0,1.3333333333333333,True,True,True
32,256,0.00390625,0.0,0.5,0.0,1.0035646348261436,0.0,0.010073340872313106,0.010073340872313106,8151.343556603278,541.8588319952946,0.6666666666666666,0.0,2.0,True,True,True
32,256,0.00390625,0.0,0.75,0.0,1.0045047140809173,0.0,0.01272693879563622,0.01272693879563622,24604.564823878274,905.6014986538531,0.5714285714285714,0.0,4.0,True,True,True
32,256,0.00390625,0.02,0.0,0.02,1.0016931383843215,0.01265680490216929,0.0047868931709636135,0.0135317795046252,4483.998215878325,419.8284684345577,1.0,0.0,1.0,True,True,True
32,256,0.00390625,0.02,0.25,0.02,1.0026274731747342,0.012558862493029345,0.007426741206395291,0.014590459624891501,5130.7248384782615,443.7918372743063,0.8,0.0,1.3333333333333333,True,True,True
32,256,0.00390625,0.02,0.5,0.02,1.0035646348261436,0.01244851928655402,0.010073340872313106,0.016013676303632502,8151.343556603278,541.8588319952946,0.6666666666666666,0.0,2.0,True,True,True
32,256,0.00390625,0.02,0.75,0.02,1.0045047140809173,0.012330906475633662,0.01272693879563622,0.017720785129860767,24604.564823878274,905.6014986538531,0.5714285714285714,0.0,4.0,True,True,True
32,256,0.00390625,0.04,0.0,0.04,1.0016931383843215,0.02531360980433858,0.0047868931709636135,0.025762243449601284,4483.998215878325,419.8284684345577,1.0,0.0,1.0,True,True,True
32,256,0.00390625,0.04,0.25,0.04,1.0026274731747342,0.02511772498605869,0.007426741206395291,0.02619268205858359,5130.7248384782615,443.7918372743063,0.8,0.0,1.3333333333333333,True,True,True
32,256,0.00390625,0.04,0.5,0.04,1.0035646348261436,0.02489703857310804,0.010073340872313106,0.02685767536553831,8151.343556603278,541.8588319952946,0.6666666666666666,0.0,2.0,True,True,True
32,256,0.00390625,0.04,0.75,0.04,1.0045047140809173,0.024661812951267324,0.01272693879563622,0.02775211684090363,24604.564823878274,905.6014986538531,0.5714285714285714,0.0,4.0,True,True,True
32,256,0.00390625,0.08,0.0,0.08,1.0016931383843215,0.05062721960867716,0.0047868931709636135,0.05085302067267433,4483.998215878325,419.8284684345577,1.0,0.0,1.0,True,True,True
